Year,Semester,Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
2023,Spring,NR,80004,ARTS,2750,5,T,1,PRIVATE MUSIC LESSONS: FLUTE,,TBA,10,0,10,0,0,0,0,0,0,"Thomas J. Gerbino (P), Christopher James Fisher-Lochhead",01/09-05/05,TBA,
2023,Spring,NR,80006,ARTS,2750,6,T,1,PRIVATE MUSIC LESSONS: OBOE,,TBA,10,0,10,0,0,0,0,0,0,"Thomas J. Gerbino (P), Christopher James Fisher-Lochhead",01/09-05/05,TBA,
2023,Spring,NR,80000,ARTS,2750,7,T,1,PRIVATE MUSIC LESSONS:CLARINET,,TBA,10,0,10,0,0,0,0,0,0,"Thomas J. Gerbino (P), Christopher James Fisher-Lochhead",01/09-05/05,TBA,
2023,Spring,NR,80007,ARTS,2750,8,T,1,PRIVATE MUSIC LESSONS: BASSOON,,TBA,10,0,10,0,0,0,0,0,0,"Thomas J. Gerbino (P), Christopher James Fisher-Lochhead",01/09-05/05,TBA,
2023,Spring,NR,80008,ARTS,2750,9,T,1,PRIVATE MUSIC LESSONS: SAX,,TBA,10,0,10,0,0,0,0,0,0,"Thomas J. Gerbino (P), Christopher James Fisher-Lochhead",01/09-05/05,TBA,
2023,Spring,NR,80009,ARTS,2750,10,T,1,PRIVATE MUSIC LESSONS: PIANO,,TBA,5,0,5,0,0,0,0,0,0,"Akina Yura (P), Christopher James Fisher-Lochhead",01/09-05/05,TBA,
2023,Spring,NR,80015,ARTS,2750,11,T,1,PRIVATE MUSIC LESSONS: PIANO,,TBA,10,0,10,0,0,0,0,0,0,"Jingwen Tu (P), Christopher James Fisher-Lochhead",01/09-05/05,TBA,
2023,Spring,NR,80010,ARTS,2750,12,T,1,PRIVATE MUSIC LESSONS: PIANO,,TBA,10,0,10,0,0,0,0,0,0,"Chrysi Nanou (P), Christopher James Fisher-Lochhead",01/09-05/05,TBA,
2023,Spring,NR,80124,ARTS,2750,13,T,1,PRIVATE MUSIC LESSONS: GUITAR,,TBA,10,0,10,0,0,0,0,0,0,"Paul J. Quigley (P), Christopher James Fisher-Lochhead",01/09-05/05,TBA,
2023,Spring,NR,80123,ARTS,2750,14,T,1,MUSIC LESSONS: EUPHONIUM,,TBA,10,0,10,0,0,0,0,0,0,"Charles W. Olencki (P), Christopher James Fisher-Lochhead",01/09-05/05,TBA,
2023,Spring,NR,80011,ARTS,2750,15,T,1,PRIVATE MUSIC LESSONS: HARP,,TBA,10,0,10,0,0,0,0,0,0,"Karlinda D. Caldicott (P), Christopher James Fisher-Lochhead",01/09-05/05,TBA,
2023,Spring,NR,80012,ARTS,2750,16,T,1,PRIVATE MUSIC LESSONS: PERCUSS,,TBA,10,0,10,0,0,0,0,0,0,Christopher James Fisher-Lochhead,01/09-05/05,TBA,
2023,Spring,NR,80013,ARTS,2750,17,T,1,PRIVATE MUSIC LESSONS: VOICE,,TBA,10,0,10,0,0,0,0,0,0,"Elissa Marie Harrigan (P), Christopher James Fisher-Lochhead",01/09-05/05,TBA,
2023,Spring,NR,80014,ARTS,2750,19,T,1,PRIVATE MUSIC LESSONS: TRUMPET,,TBA,10,0,10,0,0,0,0,0,0,"Omar Williams (P), Christopher James Fisher-Lochhead",01/09-05/05,TBA,
