Year,Semester,Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
2019,Fall,C,83832,ARTS,4840,1,T,4,CREATIVE SEMINAR I,MR,02:00 pm-03:50 pm,19,21,-2,0,0,0,0,0,0,Branda Miller (P),08/29-12/20,WEST 214,
2019,Fall,C,82251,ARTS,4940,0,T,1.000-6.000,STUDIES IN THE ARTS,TBA,,0,0,0,0,0,0,0,0,0,TBA,08/29-12/20,TBA,
2019,Fall,NR,84888,ARTS,4965,1,T,4,BIOPUNK: ARTS LAB PRACTICES,MR,12:00 pm-01:50 pm,15,13,2,0,0,0,19,16,3,Kathryn High (P),08/29-12/20,WEST 113,
2019,Fall,NR,85269,ARTS,6090,1,T,4,ART & CODE & INTERACTIVITY,TF,12:00 pm-01:50 pm,6,3,3,0,0,0,19,16,3,Shawn A. Lawson (P),08/29-12/20,WEST 214,
2019,Fall,C,83549,ARTS,6400,1,T,4,EXPERIMENTAL GAME DESIGN,W,02:00 pm-05:50 pm,3,1,2,2,0,2,19,19,0,Kathleen Ruiz (P),08/29-12/20,SAGE 2411,
2019,Fall,C,85334,ARTS,6400,2,T,4,EXPERIMENTAL GAME DESIGN,W,01:00 pm-04:50 pm,4,0,4,0,0,0,23,27,-4,Silvia Ruzanka (P),08/29-12/20,SAGE 4510,
2019,Fall,NR,85268,ARTS,6560,1,T,4,HACTIVISM,T,06:00 pm-09:50 pm,4,0,4,0,0,0,19,17,2,Daniel M. Phiffer (P),08/29-12/20,WEST 211,
2019,Fall,NR,84169,ARTS,6900,1,T,3,ARTS GRADUATE COLLOQUIUM,W,11:00 am-01:50 pm,15,7,8,0,0,0,0,0,0,Branda Miller (P),08/29-12/20,WEST 113,
2019,Fall,C,82252,ARTS,6940,0,T,1.000-6.000,STUDIES IN ELECTRONIC ARTS,TBA,,0,0,0,0,0,0,0,0,0,TBA,08/29-12/20,TBA,
2019,Fall,NR,84913,ARTS,6965,1,T,4,BIOPUNK: ARTS LAB PRACTICES,MR,12:00 pm-01:50 pm,4,3,1,0,0,0,19,16,3,Kathryn High (P),08/29-12/20,WEST 113,
2019,Fall,NR,83643,ARTS,6990,1,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Kathleen Ruiz (P),08/29-12/20,TBA,
2019,Fall,C,82461,ARTS,6990,2,T,1.000-9.000,MASTER'S THESIS,,TBA,0,0,0,0,0,0,0,0,0,TBA,08/29-12/20,TBA,
2019,Fall,NR,82623,ARTS,6990,3,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Igor Vamos (P),08/29-12/20,TBA,
2019,Fall,NR,81336,ARTS,6990,4,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Kathryn High (P),08/29-12/20,TBA,
2019,Fall,NR,82638,ARTS,6990,5,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Curtis Bahn (P),08/29-12/20,TBA,
2019,Fall,NR,83084,ARTS,6990,6,T,1.000-9.000,MASTER'S THESIS,,TBA,5,0,5,0,0,0,0,0,0,Tomie Hahn (P),08/29-12/20,TBA,
2019,Fall,NR,82717,ARTS,6990,8,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Michael L. Century (P),08/29-12/20,TBA,
